,hotel,star,review,date,date
182,라까사 호텔 서울,1,반려견가능방이고 하는데 아무말없이 일반손님 넣어줬어요. 이스트 6층. 반려견방이라서 그런지 치약없이 치솔만 있구요. 변명만 늘려놓고 미안하다는 말도 없이  총지배인이 아주 쿨하게 환불해줬어요. 그래서 먹고 떨어질려구요,2020. 10. 31,2020. 10. 31
183,라까사 호텔 서울,1,반려견과동반가능한방이 있습니다. 이스트 6층 아주 좋아요. 그런데 방이 없으면 물어보지도 않고 반려견동반방에 일반손님도 자게해요. 총지배인은 반려견 동반방에 한번도 반려견이 사용했던적이 없다는변명만 하고 미안하다는 말도 없이 아주 쿨하게 환불해줬어요. 아주 훌륭해요,2020. 10. 31,2020. 10. 31
184,라까사 호텔 서울,5,재방문해도 좋을거 같습니다.,2020. 10. 29,2020. 10. 29
185,라까사 호텔 서울,5,Best in Gangnam,2020. 10. 28,2020. 10. 28
186,라까사 호텔 서울,4,친절하고 깨끗해서 좋아요,2020. 10. 26,2020. 10. 26
187,라까사 호텔 서울,5,가성비 최고,2020. 10. 25,2020. 10. 25
188,라까사 호텔 서울,5,덕분에 주말에 이벤트를 잘 해줬어요! 호텔이랑 룸도 정말 예쁘고 위치도 좋네요!!,2020. 10. 25,2020. 10. 25
189,라까사 호텔 서울,5,One and Only,2020. 10. 21,2020. 10. 21
190,라까사 호텔 서울,5,"재방문입니다.
이번에는 욕조가 없는 샤워부스 방으로 배정되었네요.
청결도, 친절함, 교통편의성 등 모두 만족합니다.
다음에 또 방문할 예정입니다.",2020. 10. 21,2020. 10. 21
191,라까사 호텔 서울,4,또 오겠습니다,2020. 10. 15,2020. 10. 15
192,라까사 호텔 서울,5,위치가 좋습니다,2020. 10. 13,2020. 10. 13
193,라까사 호텔 서울,5,가로수길 숙소 중에는 가장 좋은듯,2020. 10. 13,2020. 10. 13
194,라까사 호텔 서울,4,깔끔하고 좋습니다,2020. 10. 10,2020. 10. 10
195,라까사 호텔 서울,5,깨끗한 곳에서 잘쉬다가요 위치적으로 좋았어요,2020. 10. 09,2020. 10. 09
196,라까사 호텔 서울,5,괜찮았어요 다만 화장실에 물고임이나 물빠짐이 잘안되는거같더라구요 하루잘 자고갑니다,2020. 10. 06,2020. 10. 06
197,라까사 호텔 서울,5,친절하고 깔끔하고 좋았어요,2020. 10. 05,2020. 10. 05
198,라까사 호텔 서울,5,항상 라까사 최고,2020. 10. 04,2020. 10. 04
199,라까사 호텔 서울,5,호텔이면서 집같아서 너무 좋아요,2020. 10. 04,2020. 10. 04
200,라까사 호텔 서울,5,디자인도 우수하고 침구류 화장실도 깨끗했습니다. 다만 쇼파가 약간 청결하지 않았습니다. 패브릭이라 어쩔수 없을것 같긴합니다.,2020. 10. 03,2020. 10. 03
201,라까사 호텔 서울,5,좋아요 ...,2020. 10. 03,2020. 10. 03
202,라까사 호텔 서울,4,"객실도 넓고 다좋았어요
다만 샤워기 수압이 좀 약하고 물 온도 조절이 어려워요
중간이 없이 찬물 아님 뜨거운물이에요ㅠ
침대나 침구는 진짜 좋아서 꿀잠 잤어요
재방문 의사는 있습니당더보기",2020. 10. 03,2020. 10. 03
203,라까사 호텔 서울,5,항상 믿고옵니다,2020. 09. 29,2020. 09. 29
204,라까사 호텔 서울,5,호텔중에 가성비 좋았습니다,2020. 09. 29,2020. 09. 29
205,라까사 호텔 서울,4,"가로수길 및 한남동에 매우 가까운 위치. 객실 인테리어나 분위기가 깔끔하고 좋았음. 

하지만 방에 모기가 너무 많아 자는동안 피곤했고, 체크인 시 포트에 우유를 데운 흔적이 그대로 있는 등 어처구니 없는 상황이 있었음.",2020. 09. 29,2020. 09. 29
206,라까사 호텔 서울,5,"잘때 지나다니는 차 소리가 좀 크네요..?5층이였는데 
딱히 다른 객실소리가 들린다거나 한건 없었어요
조식을 단품 제공한다는데 후기가 너무 없어서 당황했어요 조식은 양식스타일로 1인당 접시 하나 주고 과일,빵 ,요거트 한컵 줍니다 이외 커피 오렌지쥬스 물 우유 잼 버터 , 티 제공되구요 한식스타일 조식 좋아하면 비추 !저는 만족스러웠습니다
룸 컨디션 좋았고 어메니티 샴푸랑 컨디셔너가 너무 별로에용 그거빼면 저렴하게 잘 즐기고 갑니다더보기",2020. 09. 27,2020. 09. 27
207,라까사 호텔 서울,5,잘쉬다가 갑니다,2020. 09. 26,2020. 09. 26
208,라까사 호텔 서울,5,Best and Only,2020. 09. 26,2020. 09. 26
209,라까사 호텔 서울,5,24시간 스테이 is 국밥,2020. 09. 26,2020. 09. 26
210,라까사 호텔 서울,5,"쓸데없는 공간이나 물건들이 없는..
군더더기 없는 깔끔한 숙소라는 느낌을 받았습니다.
자주 이용할 예정이에요.",2020. 09. 25,2020. 09. 25
211,라까사 호텔 서울,4,위치가 정말 애매했습니다,2020. 09. 25,2020. 09. 25
212,라까사 호텔 서울,5,좋아서 또갈 예정입니다,2020. 09. 23,2020. 09. 23
213,라까사 호텔 서울,5,믿고가는라까사,2020. 09. 21,2020. 09. 21
214,라까사 호텔 서울,5,위치 좋고 깨끗해서 좋아요,2020. 09. 21,2020. 09. 21
215,라까사 호텔 서울,5,As always the best,2020. 09. 20,2020. 09. 20
216,라까사 호텔 서울,5,너무이쁘고 좋아요,2020. 09. 20,2020. 09. 20
217,라까사 호텔 서울,5,좋았습니다,2020. 09. 15,2020. 09. 15
218,라까사 호텔 서울,5,언제어디서든 무조건 이곳!,2020. 09. 02,2020. 09. 02
219,라까사 호텔 서울,5,ㅋㅋ 예약해놓고 호텔 앞에서 남친이랑 싸우느라 돈만 내고 안갔어요 ㅋ 다음에 갈게요 ㅎㅎ 제가 호텔 앞에서 남친 줘팼었ㄴ어염,2020. 08. 29,2020. 08. 29
220,라까사 호텔 서울,4,재방문이에요 그 정도로 좋아요,2020. 08. 27,2020. 08. 27
221,라까사 호텔 서울,5,깨끗하고 편안해요,2020. 08. 27,2020. 08. 27
222,라까사 호텔 서울,5,잘묵었다갑니다~~,2020. 08. 24,2020. 08. 24
223,라까사 호텔 서울,5,항상 깨끗,2020. 08. 21,2020. 08. 21
224,라까사 호텔 서울,5,방은 생각보다 좁은데 조용해서 좋아용,2020. 08. 21,2020. 08. 21
225,라까사 호텔 서울,5,좋아요깔끔해요,2020. 08. 20,2020. 08. 20
226,라까사 호텔 서울,5,Always the best,2020. 08. 19,2020. 08. 19
227,라까사 호텔 서울,5,위치접근성 좋아요.,2020. 08. 18,2020. 08. 18
228,라까사 호텔 서울,5,가로수길이랑 가까워 음식 픽업하거나 놀고오기도 편해요~ 직원분들 너무 친절하시고 룸 상태 너무 쾌적하고 깔끔하네요. 헬스장이 다소 작긴 했지만 저희밖에 없어서 그것도 편했어요 ㅎㅎ 재방문의사 300이요ツ,2020. 08. 17,2020. 08. 17
229,라까사 호텔 서울,1,"24시간 숙박은 정말 마음에 들었지만
주차비 만원과 소파의 청결상태는 물론이고
침대밑에 콘돔비닐까지 있고
에어컨 돌아가는 소리도 크고 에어컨 불빛이 흡사 군대의 취침등보다 밝은 파랑이여서 수면에 방해됩니다
 겉만 번지르한 최악입니다.더보기",2020. 08. 17,2020. 08. 17
230,라까사 호텔 서울,4,객실도 깔끔하고 좋앗어요 잘 쉬고갑니다,2020. 08. 17,2020. 08. 17
231,라까사 호텔 서울,5,커피쿠폰 맛났습니다,2020. 08. 14,2020. 08. 14
232,라까사 호텔 서울,4,네명이라 말씀드렸는데 셋팅은 세명이고 추가로 가져다주신건 수건이나 가운뿐이라 컵이나 물이 덜왔습니다. 조명이 어둡고 그래서 깨끗한지 잘 모르겠지만 가성비는 갑입니다,2020. 08. 13,2020. 08. 13
233,라까사 호텔 서울,5,Beat of Best,2020. 08. 13,2020. 08. 13
234,라까사 호텔 서울,4,금액대비 맘에 드는곳이에여 조용하고 안락하고 아담해요,2020. 08. 11,2020. 08. 11
235,라까사 호텔 서울,5,다좋았는데 커피이용권 가능시간을 안알려주셔서 쬐끔 서운햇어요 ㅎㅎㅎ 그거빼곤 친절하시구 방도 아늑하니 넘좋았습니다 위치도좋구!,2020. 08. 11,2020. 08. 11
236,라까사 호텔 서울,5,항상 최고의 선물,2020. 08. 10,2020. 08. 10
237,라까사 호텔 서울,4,위치접근성좋아요!,2020. 08. 09,2020. 08. 09
238,라까사 호텔 서울,5,"예전에 친구가 묵었던 숙소를 잠시 들린적이 있습니다.
내부가 깔끔하고 편안한 느낌이어서 
나중에 꼭 숙박을 하고 싶었던 호텔이에요.
이름을 기억해 두었다가 이제서야 와보네요 ㅎㅎ
역이랑 가깝고 주변에 편의시설이 많이 있어서 서울 놀러오신 분들이 숙박하시기에 좋을 것 같아요. 
그리고 10 분정도 걸으면 한강공원에 갈 수 있어요.
직원분들도 친절해서 아주 만족해요 !더보기",2020. 08. 08,2020. 08. 08
239,라까사 호텔 서울,4,괜찮앗어요,2020. 08. 07,2020. 08. 07
240,라까사 호텔 서울,5,운치있고 외국같은,2020. 08. 06,2020. 08. 06
241,라까사 호텔 서울,5,자주 묵는 곳인데 가격 대비 깔끔하로 좋아요!,2020. 08. 06,2020. 08. 06
242,라까사 호텔 서울,5,좋았습니다,2020. 08. 02,2020. 08. 02
243,라까사 호텔 서울,3,그냥 호텔이라 하기엔 아쉽고 좋은 모텔같앗음,2020. 08. 01,2020. 08. 01
244,라까사 호텔 서울,5,주차좀 어떻게해주세요,2020. 07. 30,2020. 07. 30
245,라까사 호텔 서울,5,외국온느낌,2020. 07. 24,2020. 07. 24
246,라까사 호텔 서울,4,생각외로 좋음,2020. 07. 24,2020. 07. 24
247,라까사 호텔 서울,4,"친절하셨지만 가격 대비 룸컨디션(청소 상태)가 안좋습니다. 방을 교체했지만 교체한 방도 바닥 청소 상태가 그리 좋진 않았고, 무엇보다 냉방이 하나도 시원하지가 않았어요. 환풍기 소리 같은 웅거리는 소음도 계속 나서 예민한 분들은 힘들것같습니다.",2020. 07. 19,2020. 07. 19
248,라까사 호텔 서울,5,항상 여기와요 ㅎ,2020. 07. 18,2020. 07. 18
249,라까사 호텔 서울,5,강남 최고,2020. 07. 15,2020. 07. 15
250,라까사 호텔 서울,5,강남최고의 호텔,2020. 07. 11,2020. 07. 11
251,라까사 호텔 서울,5,방도 깨끗하고 위치도 좋아요!,2020. 07. 07,2020. 07. 07
252,라까사 호텔 서울,5,"침대 푹신하고 수압이 정말 강력했어요
근데 옷장이 잘 안열려서 좀 고생했네요",2020. 07. 06,2020. 07. 06
253,라까사 호텔 서울,4,지하철역이랑은 조금 거리가 있지만 한강이랑은 걸어서 갈 수 있을정도로 가까워서 좋고 침구도 편안해서 잘 쉬다갔어요 :),2020. 07. 05,2020. 07. 05
254,라까사 호텔 서울,5,외국느낌^^,2020. 07. 05,2020. 07. 05
255,라까사 호텔 서울,3,그렇게 색다른 점이 없네요,2020. 07. 03,2020. 07. 03
256,라까사 호텔 서울,2,외국 호스텔온줄알았어요.......... 가격대비 별로지만 위치는 좋습니다 그거하나 좋아요,2020. 07. 01,2020. 07. 01
257,라까사 호텔 서울,5,One and Only,2020. 07. 01,2020. 07. 01
258,라까사 호텔 서울,5,굿굿굿~~주차비는 예외,2020. 06. 28,2020. 06. 28
259,라까사 호텔 서울,5,호텔도깔끔하고 조식도 맛있었어요^^,2020. 06. 28,2020. 06. 28
260,라까사 호텔 서울,5,강남최고!,2020. 06. 26,2020. 06. 26
261,라까사 호텔 서울,5,깨끗하고조아요,2020. 06. 25,2020. 06. 25
262,라까사 호텔 서울,5,재방할께요!,2020. 06. 23,2020. 06. 23
263,라까사 호텔 서울,5,always the best,2020. 06. 19,2020. 06. 19
264,라까사 호텔 서울,5,"괜찮았습니다.
또 갈께요",2020. 06. 16,2020. 06. 16
265,라까사 호텔 서울,4,다 좋은데 화장실 문이 불투명 유리라 좀 불편했어요,2020. 06. 13,2020. 06. 13
266,라까사 호텔 서울,5,the best and only,2020. 06. 12,2020. 06. 12
267,라까사 호텔 서울,5,잘자고갑니다,2020. 06. 09,2020. 06. 09
268,라까사 호텔 서울,5,해외온 느낌,2020. 06. 07,2020. 06. 07
269,라까사 호텔 서울,5,담에도 묵을래요,2020. 06. 06,2020. 06. 06
270,라까사 호텔 서울,4,역에서 조오금 거리가 있기는 하지만 침구도 좋고 전경도 좋아서 너무너무 기분 좋게 잘 묵다 간 곳이에요! 이번에 또 이용하려구요!! 최고 무엇보다 청결한게 너무 마음에 들었어요!!,2020. 06. 06,2020. 06. 06
271,라까사 호텔 서울,5,"한강, 가로수길과 가까워요. 시설 및 친절도 완벽해요",2020. 06. 04,2020. 06. 04
272,라까사 호텔 서울,5,깨끗하고 친전하고 좋아요~,2020. 06. 04,2020. 06. 04
273,라까사 호텔 서울,5,항상 너무 좋아요,2020. 06. 04,2020. 06. 04
274,라까사 호텔 서울,5,Can't be better,2020. 06. 04,2020. 06. 04
275,라까사 호텔 서울,5,Best of Best,2020. 06. 03,2020. 06. 03
276,라까사 호텔 서울,5,인테리어도 귀여웠고 방자체도 깔끔해서 좋았어요 가성비 탑인듯,2020. 06. 02,2020. 06. 02
277,라까사 호텔 서울,5,저하여유유영,2020. 06. 01,2020. 06. 01
278,라까사 호텔 서울,4,교통접근성 좋아 가끔 이용함. 객실은 가격에 비해 꽤 쾌적한 편이라 가성비있음.,2020. 05. 29,2020. 05. 29
279,라까사 호텔 서울,5,The best is GangNam,2020. 05. 24,2020. 05. 24
280,라까사 호텔 서울,5,The best and only,2020. 05. 22,2020. 05. 22
281,라까사 호텔 서울,5,"천고가 굉장히 높아서 좋았어요 ㅎㅎ 
화장실을 조금 좁았지만 괜찮았고요 . 한강 걸어나가기가 너무 좋았던거 같아요 !!^^",2020. 05. 22,2020. 05. 22
282,라까사 호텔 서울,5,the one and only,2020. 05. 18,2020. 05. 18
283,라까사 호텔 서울,5,라까사 쉬기에 너무 깔끔하고 좋아요!,2020. 05. 17,2020. 05. 17
284,라까사 호텔 서울,5,좋아요 ㅎㅎ,2020. 05. 15,2020. 05. 15
285,라까사 호텔 서울,5,집같은느낌,2020. 05. 14,2020. 05. 14
286,라까사 호텔 서울,5,다음 서울여행때 또 들를께요 너무 좋았어요,2020. 05. 13,2020. 05. 13
287,라까사 호텔 서울,5,평범합니다,2020. 05. 13,2020. 05. 13
288,라까사 호텔 서울,5,방이 너무 맘에 들어요,2020. 05. 10,2020. 05. 10
289,라까사 호텔 서울,5,가성비 갑,2020. 05. 08,2020. 05. 08
290,라까사 호텔 서울,5,깔끔하고 깨끗,2020. 05. 08,2020. 05. 08
291,라까사 호텔 서울,5,위치가 너무 좋고 방도 예쁘고 깨끗합니다 추천해요,2020. 05. 06,2020. 05. 06
292,라까사 호텔 서울,5,이틀연속 라까사,2020. 05. 04,2020. 05. 04
293,라까사 호텔 서울,5,라까사는 항상 좋아요,2020. 05. 04,2020. 05. 04
294,라까사 호텔 서울,5,"위치빼고 다 좋습니다
한강가까워 그건좋아요
깨끗해요",2020. 05. 04,2020. 05. 04
295,라까사 호텔 서울,4,천정이 높고 시원해서 좋았습니다. 직원분들 친절해서 기분 좋았어요,2020. 05. 04,2020. 05. 04
296,라까사 호텔 서울,5,너무 좋아요,2020. 05. 01,2020. 05. 01
297,라까사 호텔 서울,5,깔끔합니다~~~,2020. 05. 01,2020. 05. 01
298,라까사 호텔 서울,5,언제나만족,2020. 05. 01,2020. 05. 01
299,라까사 호텔 서울,5,잘 쉬다갑니다.,2020. 04. 28,2020. 04. 28
300,라까사 호텔 서울,5,항상 이스트라인만 가다가 웨스트는 처음가봤는데 이스트가 제일 좋으거 같아요 제 기준에는ㅠㅠ,2020. 04. 28,2020. 04. 28
301,라까사 호텔 서울,4,방 이쁘구 청결함,2020. 04. 25,2020. 04. 25
302,라까사 호텔 서울,5,매주주말 여기서 호캉스해요 너무 만족스럽슴둥,2020. 04. 24,2020. 04. 24
303,라까사 호텔 서울,5,깨끗~~~~~,2020. 04. 24,2020. 04. 24
304,라까사 호텔 서울,5,나쁘지 않았음,2020. 04. 21,2020. 04. 21
305,라까사 호텔 서울,5,너무 좋아요!,2020. 04. 21,2020. 04. 21
306,라까사 호텔 서울,5,강남최고의 숙소,2020. 04. 20,2020. 04. 20
307,라까사 호텔 서울,1,"화장실에서 바퀴벌레 나온게 충격입니다......
일회용으로 준비된 샴푸린스바디워시통도 계속 재사용되는거 같았고 전체적으로 청결상태가 너무.. ㅜㅜ
먼지쌓인 선반 위 수건도 그렇고 저는 다시 오지 않을거 같아요",2020. 04. 18,2020. 04. 18
308,라까사 호텔 서울,5,깔끔하고좋아요,2020. 04. 15,2020. 04. 15
309,라까사 호텔 서울,5,강남 최고의 호텔,2020. 04. 13,2020. 04. 13
310,라까사 호텔 서울,5,생각보다 너무 깨끗하고 침대도 포근해서 잘 잤어요. 조식은 룸서비스로 받았는데 너무 맛있었고 과일도 싱싱해서 기분 좋게 보내고 갑니다. 다음에도 이용할려고요. 주차하는 곳이 골목이라 처음에 찾기어려운것 빼면 신사역도 가깝고 해서 만족했습니다.,2020. 04. 13,2020. 04. 13
311,라까사 호텔 서울,5,방도 너무 예쁘고 편안했습니다!,2020. 04. 05,2020. 04. 05
312,라까사 호텔 서울,4,괜찬아요 ㅎㅎ,2020. 04. 05,2020. 04. 05
313,라까사 호텔 서울,5,늘최고의 호텔,2020. 04. 04,2020. 04. 04
314,라까사 호텔 서울,5,퇴실 시간이 멀었는데 문 따고 들어와서 진짜 기겁했습니다 최악,2020. 04. 04,2020. 04. 04
315,라까사 호텔 서울,4,가깝고 깨끗합니다,2020. 04. 01,2020. 04. 01
316,라까사 호텔 서울,5,깔끔하고 좋은데 숙박해도 주차비가 만원이에요 주차비 이렇게 비싼곳 처음입니다,2020. 03. 31,2020. 03. 31
317,라까사 호텔 서울,5,강남최고의 숙소,2020. 03. 29,2020. 03. 29
318,라까사 호텔 서울,5,직원분들도 친절하시고 방도 깨끗하고 넓직해서 좋았어요 잘 쉬다갑니다,2020. 03. 29,2020. 03. 29
